Customer Details,,,,,,,,,,,,
,,,,,,,,,,,,
CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
27510,MR.,COLE,BAILEY,9-23-2017,S,M,cole16@adventure-works.com,"$60,000",0,Partial College,Professional,N
27511,MRS.,BETHANY,GOEL,1-27-1997,S,F,bethany0@adventure-works.com,"$80,000",2,High School,Skilled Manual,N
27512,MR.,JOE,LOPEZ,5-24-1997,S,M,joe19@adventure-works.com,"$80,000",2,High School,Skilled Manual,N
27513,MRS.,CARA,ZHENG,01-05-1998,S,F,cara15@adventure-works.com,"$70,000",2,High School,Skilled Manual,N
27514,MRS.,DAISY,NAVARRO,4-14-1998,S,F,daisy6@adventure-works.com,"$70,000",2,High School,Skilled Manual,N
27515,MR.,KEITH,BECKER,03-02-1999,S,M,keith24@adventure-works.com,"$100,000",1,Bachelors,Mgmnt,N
27516,MR.,CHARLES,MURPHY,05-01-2000,S,M,charles63@adventure-works.com,"$100,000",1,Bachelors,Mgmnt,Y
27517,MR.,JESSIE,XU,4-24-2000,M,M,jessie17@adventure-works.com,"$100,000",1,Bachelors,Mgmnt,Y
27518,MRS.,STEFANIE,PEREZ,4-30-2000,M,F,stefanie18@adventure-works.com,"$100,000",1,Bachelors,Mgmnt,Y
27519,MR.,ALEJANDRO,LI,3-23-2000,S,M,alejandro5@adventure-works.com,"$110,000",4,Bachelors,Mgmnt,N
27520,MR.,FRANCIS,NAVARRO,02-04-2000,S,M,francis7@adventure-works.com,"$110,000",4,Bachelors,Mgmnt,N
27521,MR.,GABRIEL,FOSTER,10-09-2014,S,M,gabriel13@adventure-works.com,"$80,000",0,Bachelors,Mgmnt,N
27522,MS.,MADELINE,CARTER,7-25-2015,M,F,madeline10@adventure-works.com,"$50,000",0,High School,Professional,Y
27523,MS.,KAYLA,MARTIN,03-10-2015,S,F,kayla15@adventure-works.com,"$50,000",0,High School,Professional,N
27524,MS.,DENISE,SURI,11-01-2015,S,F,denise3@adventure-works.com,"$50,000",0,Partial High School,Skilled Manual,N
27525,MS.,ARIANA,SANDERS,06-04-2015,M,F,ariana3@adventure-works.com,"$60,000",0,Partial College,Professional,N
27526,MR.,RAMON,MA,11-30-2015,M,M,ramon14@adventure-works.com,"$60,000",0,Partial College,Professional,Y
27527,MRS.,TINA,SANCHEZ,9-28-2007,S,F,tina22@adventure-works.com,"$120,000",2,Bachelors,Mgmnt,N
27528,MS.,JADE,STEWART,4-14-2007,M,F,jade18@adventure-works.com,"$130,000",0,Graduate Degree,Mgmnt,Y
27529,MRS.,RACHEL,WHITE,02-05-2007,M,F,rachel15@adventure-works.com,"$130,000",1,Graduate Degree,Mgmnt,Y
27530,MRS.,MARIA,ROSS,05-12-1998,M,F,maria27@adventure-works.com,"$70,000",2,Partial High School,Skilled Manual,Y
27531,MS.,ABIGAIL,BAILEY,02-01-2005,S,F,abigail11@adventure-works.com,"$40,000",0,Bachelors,Professional,N
27532,MRS.,KAITLYN,FLORES,3-26-2005,S,F,kaitlyn79@adventure-works.com,"$60,000",4,Bachelors,Skilled Manual,Y
27533,MRS.,ALLISON,PEREZ,3-14-2005,M,F,allison35@adventure-works.com,"$60,000",4,Bachelors,Skilled Manual,Y
27534,MRS.,CANDACE,CHAPMAN,07-11-2005,S,F,candace1@adventure-works.com,"$60,000",4,Bachelors,Skilled Manual,N
27535,MR.,IAN,COOK,4-16-2005,S,M,ian79@adventure-works.com,"$60,000",5,Bachelors,Skilled Manual,Y
27536,MRS.,VICTORIA,WILSON,5-18-2005,M,F,victoria8@adventure-works.com,"$60,000",4,Bachelors,Skilled Manual,Y
27537,MRS.,AMANDA,BRYANT,02-12-2004,M,F,amanda39@adventure-works.com,"$70,000",4,Bachelors,Professional,Y
27538,MR.,JOSÉ,JACKSON,02-04-2004,M,M,josé73@adventure-works.com,"$70,000",4,Bachelors,Professional,Y
27539,MR.,SAMUEL,WINSTON,6-29-2009,S,M,samuel69@adventure-works.com,"$70,000",0,Bachelors,Professional,N
27540,MS.,JACQUELINE,BUTLER,10-24-2009,S,F,jacqueline15@adventure-works.com,"$70,000",0,Bachelors,Professional,N
27541,MS.,SAMANTHA,MARTIN,10-02-2009,S,F,samantha16@adventure-works.com,"$70,000",0,Bachelors,Professional,Y
27542,MRS.,JESSICA,RIVERA,4-24-2003,M,F,jessica10@adventure-works.com,"$70,000",1,Bachelors,Professional,Y
27543,MRS.,KATHERINE,GRIFFIN,2-13-2003,M,F,katherine47@adventure-works.com,"$70,000",1,Bachelors,Professional,Y
27544,MRS.,MARISSA,HAYES,07-09-2002,M,F,marissa18@adventure-works.com,"$60,000",1,Partial College,Skilled Manual,Y
27545,MR.,LUCAS,GARCIA,01-01-2002,M,M,lucas30@adventure-works.com,"$60,000",1,Partial College,Skilled Manual,Y
27546,MR.,JACKSON,ROSS,05-04-2001,S,M,jackson6@adventure-works.com,"$40,000",4,High School,Skilled Manual,Y
27547,MR.,KEVIN,HILL,7-24-2001,M,M,kevin51@adventure-works.com,"$40,000",4,High School,Skilled Manual,Y
27548,MR.,MASON,GREEN,11-18-2001,M,M,mason37@adventure-works.com,"$60,000",1,Partial College,Skilled Manual,Y
27549,MR.,HUNTER,JOHNSON,11-24-2001,M,M,hunter60@adventure-works.com,"$60,000",1,Partial College,Skilled Manual,Y
27550,MR.,MARCUS,BLUE,11-11-2008,S,M,marcus90@adventure-works.com,"$60,000",0,Partial College,Skilled Manual,N
27551,MR.,ANTONIO,LONG,10-06-2008,M,M,antonio9@adventure-works.com,"$60,000",0,Partial College,Skilled Manual,N
27552,MS.,SHANNON,GUO,02-01-2008,S,F,shannon16@adventure-works.com,"$60,000",0,Graduate Degree,Professional,N
27553,MS.,JULIA,SANDERS,11-20-2008,S,F,julia65@adventure-works.com,"$60,000",0,Graduate Degree,Professional,N
27554,MRS.,JORDYN,WEST,7-15-2001,M,F,jordyn13@adventure-works.com,"$60,000",1,Partial College,Skilled Manual,Y
27555,MRS.,ISABELLA,ALEXANDER,08-02-2001,M,F,isabella29@adventure-works.com,"$60,000",1,Partial College,Skilled Manual,Y
27556,MRS.,AMANDA,COX,5-29-2001,M,F,amanda10@adventure-works.com,"$60,000",1,Partial College,Skilled Manual,Y
27557,MR.,RICHARD,THOMAS,11-05-2001,M,M,richard51@adventure-works.com,"$60,000",1,Partial College,Skilled Manual,Y
27558,MR.,CALEB,KUMAR,1-23-2001,M,M,caleb24@adventure-works.com,"$60,000",1,Partial College,Skilled Manual,Y
27559,MRS.,EMILY,RODRIGUEZ,2-15-2001,M,F,emily21@adventure-works.com,"$60,000",1,Partial College,Skilled Manual,Y
27560,MRS.,GRACE,PATTERSON,01-02-2001,M,F,grace58@adventure-works.com,"$60,000",1,Partial College,Skilled Manual,Y
27561,MRS.,KIMBERLY,BROOKS,02-10-2000,S,F,kimberly4@adventure-works.com,"$60,000",5,Bachelors,Professional,Y
27562,MRS.,HALEY,BAILEY,06-12-2000,M,F,haley7@adventure-works.com,"$60,000",5,Bachelors,Professional,Y
27563,MR.,DEVIN,BENNETT,1-13-2000,M,M,devin67@adventure-works.com,"$60,000",5,Bachelors,Professional,Y
27564,MR.,KEVIN,LAL,08-10-2000,S,M,kevin32@adventure-works.com,"$60,000",4,Bachelors,Professional,Y
27565,MRS.,KAYLA,WOOD,5-25-2000,M,F,kayla26@adventure-works.com,"$60,000",4,Bachelors,Professional,N
27566,MR.,TRISTAN,LONG,9-16-2000,M,M,tristan10@adventure-works.com,"$60,000",4,Bachelors,Professional,Y
27567,MRS.,MIRANDA,FOSTER,12-12-2000,M,F,miranda16@adventure-works.com,"$60,000",4,Bachelors,Professional,N
27568,MR.,MIGUEL,EVANS,2-29-2000,S,M,miguel43@adventure-works.com,"$70,000",2,Graduate Degree,Professional,N
27569,MRS.,JOCELYN,WOOD,10-23-2000,S,F,jocelyn2@adventure-works.com,"$70,000",2,Graduate Degree,Professional,Y
27570,MRS.,NATASHA,NAVARRO,11-03-2000,S,F,natasha9@adventure-works.com,"$80,000",2,Graduate Degree,Professional,N
27571,MRS.,SHANNON,GAO,04-10-2000,M,F,shannon14@adventure-works.com,"$80,000",4,Graduate Degree,Professional,Y
27572,MR.,ISAIAH,CARTER,8-31-1999,M,M,isaiah34@adventure-works.com,"$80,000",1,Partial College,Skilled Manual,Y
27573,MR.,HUNTER,LAL,06-11-1999,M,M,hunter24@adventure-works.com,"$80,000",1,Partial College,Skilled Manual,Y
27574,MRS.,MADELINE,HILL,04-02-1999,M,F,madeline19@adventure-works.com,"$80,000",1,Partial College,Skilled Manual,Y
27575,MRS.,EMMA,WILSON,7-26-1999,S,F,emma6@adventure-works.com,"$60,000",3,Bachelors,Professional,N
27576,MRS.,CAROLINE,GONZALES,8-24-1999,M,F,caroline18@adventure-works.com,"$60,000",1,Bachelors,Professional,N
27577,MR.,PATRICK,COOK,5-25-1999,S,M,patrick26@adventure-works.com,"$60,000",1,Bachelors,Professional,N
27578,MRS.,COURTNEY,CARTER,10-29-1999,M,F,courtney8@adventure-works.com,"$60,000",1,Bachelors,Professional,Y
27579,MR.,BRUCE,SUAREZ,03-04-1999,M,M,bruce40@adventure-works.com,"$70,000",5,Graduate Degree,Professional,Y
27580,MRS.,KRISTA,BLANCO,10-10-2010,M,F,krista15@adventure-works.com,"$80,000",4,Graduate Degree,Mgmnt,Y
27581,MR.,PHILLIP,KAPOOR,10-26-2010,M,M,phillip2@adventure-works.com,"$80,000",4,Graduate Degree,Mgmnt,Y
27582,MRS.,LATOYA,NATH,03-02-2011,S,F,latoya17@adventure-works.com,"$90,000",2,Bachelors,Professional,N
27583,MR.,CALVIN,XU,2-27-2011,M,M,calvin5@adventure-works.com,"$90,000",2,Bachelors,Professional,Y
27584,MRS.,TINA,MALHOTRA,03-03-2011,S,F,tina6@adventure-works.com,"$90,000",2,Bachelors,Professional,N
27585,MRS.,CANDACE,SUBRAM,2-17-2011,M,F,candace13@adventure-works.com,"$90,000",2,Bachelors,Professional,N
27586,MRS.,JENNY,SHE,08-05-2009,M,F,jenny25@adventure-works.com,"$60,000",2,Bachelors,Professional,Y
27587,MRS.,CARA,LI,03-06-2009,S,F,cara2@adventure-works.com,"$60,000",2,Bachelors,Professional,N
27588,MRS.,VIRGINIA,CHANDRA,11-03-2009,S,F,virginia3@adventure-works.com,"$70,000",5,Bachelors,Professional,Y
27589,MR.,DEREK,YUAN,5-13-2008,S,M,derek6@adventure-works.com,"$60,000",2,Bachelors,Professional,N
27590,MR.,DOMINIC,LOPEZ,04-11-2008,M,M,dominic17@adventure-works.com,"$60,000",2,Bachelors,Professional,Y
27591,MR.,GERALD,SERRANO,08-06-2008,M,M,gerald24@adventure-works.com,"$70,000",5,Bachelors,Professional,N
27592,MR.,HECTOR,RUIZ,11-16-2008,S,M,hector0@adventure-works.com,"$70,000",5,Bachelors,Professional,Y
27593,MR.,JORGE,LIN,12-05-2008,M,M,jorge9@adventure-works.com,"$70,000",5,Bachelors,Professional,Y
27594,MR.,NICOLAS,ANDERSEN,05-03-2008,S,M,nicolas11@adventure-works.com,"$80,000",5,Graduate Degree,Mgmnt,Y
27595,MRS.,JAMIE,WU,09-12-2007,M,F,jamie9@adventure-works.com,"$80,000",5,Graduate Degree,Mgmnt,Y
27596,MR.,EDGAR,RAMAN,03-05-2007,M,M,edgar13@adventure-works.com,"$80,000",5,Bachelors,Professional,Y
27597,MR.,CARL,JAI,8-26-2007,S,M,carl11@adventure-works.com,"$90,000",0,Bachelors,Professional,N
27598,MR.,MARCO,GONZALEZ,05-04-2007,S,M,marco19@adventure-works.com,"$90,000",2,Bachelors,Professional,Y
27599,MR.,CORY,SUBRAM,1-22-2007,M,M,cory11@adventure-works.com,"$90,000",2,Bachelors,Professional,N
27600,MRS.,DESTINY,SANCHEZ,09-10-1994,S,F,destiny24@adventure-works.com,"$60,000",3,Partial High School,Skilled Manual,N
27601,MRS.,SYDNEY,ROGERS,10-31-1994,S,F,sydney3@adventure-works.com,"$60,000",3,Partial High School,Skilled Manual,N
27602,MR.,WYATT,CAMPBELL,3-28-1994,S,M,wyatt44@adventure-works.com,"$60,000",3,Partial High School,Skilled Manual,N
27603,MRS.,MYA,BARNES,03-01-1998,M,F,mya5@adventure-works.com,"$70,000",2,Partial High School,Skilled Manual,Y
27604,MR.,RICHARD,BROOKS,2-21-1998,M,M,richard81@adventure-works.com,"$60,000",2,High School,Professional,Y
27605,MR.,MIGUEL,MARTINEZ,01-12-1998,M,M,miguel17@adventure-works.com,"$60,000",2,High School,Professional,Y
27606,MRS.,COURTNEY,EDWARDS,5-17-1998,S,F,courtney1@adventure-works.com,"$70,000",2,Partial College,Professional,N
27607,MR.,JOSHUA,MARTIN,08-01-1997,M,M,joshua16@adventure-works.com,"$80,000",2,Partial High School,Skilled Manual,Y
27608,MR.,HECTOR,HERNANDEZ,7-14-1997,M,M,hector2@adventure-works.com,"$80,000",2,Partial High School,Skilled Manual,Y
27609,MRS.,AUDREY,ALONSO,10-25-1997,M,F,audrey9@adventure-works.com,"$80,000",2,Partial High School,Skilled Manual,Y
27610,MR.,JEREMY,WASHINGTON,2-14-1997,S,M,jeremy28@adventure-works.com,"$80,000",2,Partial High School,Skilled Manual,N
27611,MR.,JACK,EDWARDS,11-23-1997,M,M,jack36@adventure-works.com,"$60,000",2,High School,Professional,Y
27612,MR.,LUCAS,HILL,11-15-1997,M,M,lucas45@adventure-works.com,"$60,000",2,High School,Professional,Y
27613,MRS.,ALEXIA,WASHINGTON,09-08-1997,S,F,alexia11@adventure-works.com,"$60,000",2,High School,Professional,N
27614,MR.,WARREN,YE,6-28-1997,M,M,warren25@adventure-works.com,"$60,000",2,High School,Professional,N
27615,MRS.,MARIA,HENDERSON,3-23-2006,M,F,maria28@adventure-works.com,"$120,000",3,Bachelors,Mgmnt,Y
27616,MRS.,EMMA,BROWN,12-01-2006,S,F,emma3@adventure-works.com,"$120,000",3,Bachelors,Mgmnt,Y
27617,MS.,MORGAN,PHILLIPS,01-12-2005,S,F,morgan4@adventure-works.com,"$90,000",0,Partial College,Professional,N
27618,MRS.,MELANIE,DIAZ,09-12-2005,M,F,melanie9@adventure-works.com,"$100,000",5,Partial College,Professional,Y
27619,MR.,JOSEPH,LEE,11-17-2005,S,M,joseph29@adventure-works.com,"$120,000",4,Partial College,Professional,Y
27620,MRS.,NICOLE,HUGHES,8-26-2005,S,F,nicole60@adventure-works.com,"$130,000",2,Graduate Degree,Mgmnt,N
27621,MR.,EDWARD,BROWN,1-16-2005,S,M,edward26@adventure-works.com,"$160,000",0,Graduate Degree,Mgmnt,N
27622,MR.,LUCAS,WILSON,06-08-1997,M,M,lucas20@adventure-works.com,"$70,000",4,Partial College,Professional,N
27623,MR.,CHRISTIAN,JACKSON,11-23-1997,S,M,christian47@adventure-works.com,"$80,000",3,Partial College,Professional,N
27624,MR.,CONNOR,RUSSELL,01-01-1997,M,M,connor14@adventure-works.com,"$80,000",2,Partial College,Professional,Y
27625,MRS.,ALEXANDRIA,HUGHES,3-22-1997,S,F,alexandria11@adventure-works.com,"$90,000",2,Partial College,Professional,N
27626,MR.,CONNOR,HAYES,8-22-1975,S,M,connor17@adventure-works.com,"$90,000",4,Bachelors,Mgmnt,Y
27627,MR.,JASON,YANG,07-10-1975,S,M,jason25@adventure-works.com,"$130,000",1,Graduate Degree,Mgmnt,N
27628,MRS.,JASMINE,HUGHES,06-10-2004,S,F,jasmine50@adventure-works.com,"$80,000",4,Partial College,Professional,N
27629,MR.,JOSE,BRYANT,07-11-2004,M,M,jose12@adventure-works.com,"$90,000",0,Partial College,Professional,Y
27630,MR.,XAVIER,COLEMAN,10-14-2004,S,M,xavier47@adventure-works.com,"$110,000",4,Bachelors,Mgmnt,N
27631,MRS.,GABRIELLA,PHILLIPS,10-25-2004,S,F,gabriella28@adventure-works.com,"$130,000",3,Bachelors,Mgmnt,N
27632,MRS.,SHEILA,ORTEGA,4-30-2003,M,F,sheila20@adventure-works.com,"$80,000",5,Partial College,Professional,Y
27633,MR.,RICHARD,RUSSELL,06-05-2003,M,M,richard75@adventure-works.com,"$80,000",5,Partial College,Professional,Y
27634,MRS.,JACQUELINE,COOPER,11-13-2003,S,F,jacqueline33@adventure-works.com,"$80,000",5,Partial College,Professional,Y
27635,MRS.,GRACE,PERRY,9-27-2003,M,F,grace55@adventure-works.com,"$90,000",5,Partial College,Professional,Y
27636,MRS.,PAIGE,MURPHY,9-25-2003,M,F,paige39@adventure-works.com,"$100,000",1,Partial College,Professional,Y
27638,MR.,MARCUS,BROOKS,03-06-2003,S,M,marcus75@adventure-works.com,"$100,000",1,Partial College,Professional,N
27639,MRS.,EMMA,PRICE,09-10-2003,S,F,emma48@adventure-works.com,"$100,000",1,Partial College,Professional,N
27640,MRS.,LAUREN,THOMAS,12-11-2003,S,F,lauren29@adventure-works.com,"$120,000",1,Partial College,Professional,N
27641,MRS.,MIRANDA,ALEXANDER,4-30-2003,S,F,miranda19@adventure-works.com,"$120,000",1,Partial College,Professional,Y
27642,MRS.,KAYLA,JOHNSON,02-04-2003,S,F,kayla1@adventure-works.com,"$120,000",1,High School,Professional,N
27644,MRS.,ALEXANDRIA,SANCHEZ,7-31-2002,M,F,alexandria44@adventure-works.com,"$90,000",4,Partial College,Professional,Y
27645,MR.,COLIN,ANAND,08-08-2002,M,M,colin45@adventure-works.com,"$120,000",1,High School,Professional,Y
27646,MR.,JACKSON,LI,11-03-2002,S,M,jackson28@adventure-works.com,"$130,000",1,Bachelors,Mgmnt,N
27647,MR.,DANIEL,MOORE,9-15-2002,M,M,daniel3@adventure-works.com,"$150,000",1,Partial College,Professional,N
27648,MR.,CHASE,ROGERS,10-29-1996,S,M,chase20@adventure-works.com,"$80,000",2,Partial High School,Skilled Manual,N
27649,MR.,EVAN,BAILEY,5-28-1996,M,M,evan17@adventure-works.com,"$60,000",2,High School,Professional,N
27650,MR.,RICHARD,GRIFFIN,02-05-1996,M,M,richard76@adventure-works.com,"$70,000",4,High School,Professional,Y
27651,MR.,JEREMY,MURPHY,10-26-1996,M,M,jeremy43@adventure-works.com,"$90,000",2,High School,Professional,Y
27652,MR.,MIGUEL,FOSTER,07-08-1995,M,M,miguel62@adventure-works.com,"$70,000",2,Partial High School,Skilled Manual,Y
27653,MRS.,KELLIE,RUBIO,4-29-1976,M,F,kellie18@adventure-works.com,"$30,000",4,High School,Professional,Y
27654,MRS.,CARRIE,DIAZ,02-06-1976,M,F,carrie2@adventure-works.com,"$60,000",2,Graduate Degree,Mgmnt,Y
27655,MRS.,MELINDA,ALVAREZ,11-24-1976,S,F,melinda1@adventure-works.com,"$90,000",4,Bachelors,Mgmnt,Y
27656,MR.,GABRIEL,BRYANT,12-01-1977,S,M,gabriel15@adventure-works.com,"$40,000",3,Partial College,Professional,N
27657,MR.,FREDERICK,CHANDRA,10-06-1977,M,M,frederick1@adventure-works.com,"$50,000",2,Graduate Degree,Mgmnt,N
27658,MR.,COLE,GRAY,6-26-1977,S,M,cole8@adventure-works.com,"$50,000",2,Graduate Degree,Mgmnt,Y
27659,MR.,JESSE,LOPEZ,06-11-1977,M,M,jesse38@adventure-works.com,"$50,000",2,Graduate Degree,Mgmnt,Y
27660,MR.,GERALD,CARLSON,1-14-1977,M,M,gerald26@adventure-works.com,"$80,000",4,Graduate Degree,Mgmnt,Y
27661,MR.,CHRISTOPHER,MARTINEZ,7-31-1977,M,M,christopher17@adventure-works.com,"$120,000",1,Graduate Degree,Mgmnt,Y
27662,MRS.,BIANCA,ZHENG,06-05-2001,S,F,bianca16@adventure-works.com,"$110,000",5,Partial College,Professional,Y
27663,MR.,AARON,COLLINS,9-14-2001,S,M,aaron35@adventure-works.com,"$170,000",1,Graduate Degree,Mgmnt,N
27664,MR.,LUIS,ROBERTS,04-11-2001,M,M,luis37@adventure-works.com,"$170,000",1,Bachelors,Mgmnt,Y
27665,MR.,MIGUEL,PATTERSON,06-05-1995,S,M,miguel57@adventure-works.com,"$70,000",2,Partial High School,Skilled Manual,Y
27666,MRS.,ALYSSA,GARCIA,7-16-1995,M,F,alyssa16@adventure-works.com,"$60,000",3,Partial High School,Skilled Manual,Y
27667,MRS.,JESSICA,SANCHEZ,12-12-1995,M,F,jessica1@adventure-works.com,"$70,000",3,High School,Professional,N
27668,MR.,KEVIN,GONZALEZ,10-16-1994,S,M,kevin46@adventure-works.com,"$70,000",3,Graduate Degree,Mgmnt,Y
27669,MRS.,KATELYN,ALLEN,11-14-1994,M,F,katelyn47@adventure-works.com,"$70,000",3,Graduate Degree,Mgmnt,Y
27670,MRS.,KAYLA,LONG,6-28-1994,S,F,kayla33@adventure-works.com,"$70,000",3,Graduate Degree,Mgmnt,N
27671,MR.,JEREMIAH,MARTINEZ,2-22-1994,S,M,jeremiah8@adventure-works.com,"$70,000",3,Graduate Degree,Mgmnt,N
27672,MR.,JUSTIN,BROWN,3-28-1994,S,M,justin35@adventure-works.com,"$60,000",3,Graduate Degree,Mgmnt,Y
27673,MRS.,JENNIFER,YOUNG,5-13-1994,S,F,jennifer27@adventure-works.com,"$60,000",3,Graduate Degree,Mgmnt,Y
27674,MRS.,GABRIELLE,RIVERA,06-12-1993,M,F,gabrielle8@adventure-works.com,"$40,000",3,Partial College,Professional,Y
27675,MRS.,ARIANNA,BELL,10-04-1993,M,F,arianna36@adventure-works.com,"$40,000",3,Partial College,Professional,Y
27676,MR.,TREVOR,FLORES,3-30-1992,M,M,trevor12@adventure-works.com,"$40,000",3,Partial College,Professional,Y
27677,MRS.,MARISSA,POWELL,8-15-1992,M,F,marissa6@adventure-works.com,"$40,000",3,Partial College,Professional,Y
27678,MR.,ANGEL,CARTER,8-31-1992,S,M,angel33@adventure-works.com,"$40,000",3,Partial College,Professional,N
27679,MRS.,KAYLA,WALKER,12-03-1992,M,F,kayla22@adventure-works.com,"$40,000",3,Partial College,Professional,Y
27680,MR.,BENJAMIN,FOSTER,7-26-1992,S,M,benjamin17@adventure-works.com,"$40,000",3,Partial College,Professional,Y
27681,MRS.,OLIVIA,JACKSON,5-30-1992,M,F,olivia11@adventure-works.com,"$40,000",4,Partial College,Professional,N
27682,MRS.,JENNIFER,KELLY,10-31-1991,S,F,jennifer73@adventure-works.com,"$40,000",4,Partial College,Professional,Y
27683,MRS.,ALEXANDRA,REED,1-30-1990,M,F,alexandra4@adventure-works.com,"$30,000",4,High School,Professional,N
27684,MRS.,EMMA,COLEMAN,12-16-1990,M,F,emma52@adventure-works.com,"$40,000",4,Partial College,Professional,Y
27685,MR.,ALFREDO,TORRES,11-06-2004,M,M,alfredo13@adventure-works.com,"$60,000",4,Bachelors,Professional,N
27686,MR.,VINCENT,ZHANG,05-08-2004,M,M,vincent1@adventure-works.com,"$60,000",4,Bachelors,Professional,Y
27687,MRS.,BRANDY,MADAN,10-16-2004,S,F,brandy3@adventure-works.com,"$60,000",3,Bachelors,Professional,Y
27689,MR.,SETH,WALKER,05-05-2004,S,M,seth22@adventure-works.com,"$70,000",0,Bachelors,Professional,Y
27690,MRS.,JAIME,NAVARRO,06-08-2008,M,F,jaime11@adventure-works.com,"$90,000",2,Bachelors,Professional,Y
27691,MR.,MARSHALL,GOEL,05-07-2008,M,M,marshall39@adventure-works.com,"$90,000",2,Bachelors,Professional,Y
27692,MR.,ISAAC,LOPEZ,5-24-2008,M,M,isaac34@adventure-works.com,"$90,000",3,Bachelors,Professional,Y
27693,MR.,TYRONE,ALVAREZ,9-15-2008,S,M,tyrone4@adventure-works.com,"$90,000",4,Bachelors,Professional,Y
27694,MR.,LEE,GILL,05-07-2003,M,M,lee12@adventure-works.com,"$60,000",1,Bachelors,Professional,Y
27695,MRS.,LESLIE,BLANCO,08-05-2003,M,F,leslie16@adventure-works.com,"$60,000",1,Bachelors,Professional,Y
27696,MR.,RUBEN,RANA,9-22-2003,M,M,ruben12@adventure-works.com,"$60,000",1,Bachelors,Professional,Y
27697,MR.,MELVIN,NATH,2-18-2002,M,M,melvin17@adventure-works.com,"$60,000",1,Partial College,Skilled Manual,Y
27698,MRS.,ISABELLA,BELL,01-04-2002,M,F,isabella88@adventure-works.com,"$60,000",1,Bachelors,Professional,Y
27699,MRS.,REBECCA,TURNER,10-31-2002,S,F,rebecca7@adventure-works.com,"$60,000",1,Bachelors,Professional,Y
27700,MR.,BARRY,ARUN,07-01-1971,M,M,barry7@adventure-works.com,"$70,000",3,Graduate Degree,Mgmnt,N
27701,MR.,JOEL,ARTHUR,1-30-2001,M,M,joel6@adventure-works.com,"$60,000",1,Partial College,Skilled Manual,Y
27702,MR.,DARRYL,LU,03-07-2001,S,M,darryl11@adventure-works.com,"$60,000",1,Partial College,Skilled Manual,Y
27703,MRS.,MEREDITH,NAVARRO,9-27-2000,S,F,meredith33@adventure-works.com,"$90,000",1,Bachelors,Professional,N
27704,MR.,JIMMY,ROMERO,11-17-1974,S,M,jimmy12@adventure-works.com,"$40,000",2,Bachelors,Professional,Y
27705,MR.,ROGER,PAL,11-02-2006,M,M,roger39@adventure-works.com,"$80,000",5,Bachelors,Professional,Y
27706,MS.,BRIANNA,FLORES,06-12-2005,S,F,brianna58@adventure-works.com,"$70,000",0,Bachelors,Professional,N
27707,MS.,COLLEEN,RAJI,09-12-2005,S,F,colleen44@adventure-works.com,"$70,000",0,Bachelors,Professional,N
27708,MS.,KATIE,GOEL,06-11-2005,S,F,katie22@adventure-works.com,"$70,000",0,Bachelors,Professional,N
27709,MR.,CLIFFORD,LOPEZ,04-02-2004,S,M,clifford15@adventure-works.com,"$70,000",0,Bachelors,Professional,N
27710,MR.,SEAN,BAILEY,06-10-2004,S,M,sean23@adventure-works.com,"$70,000",0,Bachelors,Professional,N
27711,MS.,BARBARA,TANG,01-10-2004,M,F,barbara35@adventure-works.com,"$70,000",0,Bachelors,Professional,N
27712,MRS.,TERESA,MUNOZ,9-28-2003,M,F,teresa7@adventure-works.com,"$60,000",1,Partial College,Skilled Manual,N
27713,MRS.,LACEY,ZHAO,3-30-2002,S,F,lacey23@adventure-works.com,"$60,000",1,Partial College,Skilled Manual,Y
27714,MR.,OMAR,PAL,3-13-2002,M,M,omar32@adventure-works.com,"$60,000",1,Partial College,Skilled Manual,N
27715,MRS.,MYA,ROSS,5-28-2002,S,F,mya6@adventure-works.com,"$60,000",1,Partial College,Skilled Manual,Y
27716,MR.,ALBERT,RAMOS,9-23-2002,S,M,albert17@adventure-works.com,"$70,000",5,Partial College,Skilled Manual,Y
27717,MRS.,EBONY,ROMERO,1-25-2002,M,F,ebony32@adventure-works.com,"$70,000",5,Partial College,Skilled Manual,N
27718,MR.,FRANKLIN,SHAN,5-16-2002,M,M,franklin28@adventure-works.com,"$70,000",5,Partial College,Skilled Manual,Y
27719,MR.,NATHAN,KING,11-03-2002,M,M,nathan46@adventure-works.com,"$70,000",5,Partial College,Skilled Manual,Y
27720,MR.,ARTURO,WANG,8-24-2001,M,M,arturo1@adventure-works.com,"$70,000",5,Partial College,Skilled Manual,Y
27721,MR.,CLAYTON,PAL,12-31-1996,M,M,clayton30@adventure-works.com,"$80,000",1,Partial College,Skilled Manual,Y
27722,MR.,MELVIN,JAI,10-23-1997,M,M,melvin9@adventure-works.com,"$80,000",1,Partial College,Skilled Manual,N
27723,MRS.,RUTH,SULLIVAN,10-08-1994,S,F,ruth17@adventure-works.com,"$40,000",2,Bachelors,Mgmnt,Y
27724,MR.,TYLER,MARTIN,5-15-2017,M,M,tyler5@adventure-works.com,"$30,000",0,High School,Skilled Manual,Y
27725,MR.,SAMUEL,SHARMA,08-02-2021,M,M,samuel27@adventure-works.com,"$30,000",0,High School,Skilled Manual,N
